,AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
3039,4.2,10.0,0.6,1010.3,55.0,3.56,11.3,19.3,38.9,59.4,1.0,0.0,0.0,4.8
3040,13.3,22.8,6.7,1007.8,73.0,0.0,12.2,14.6,24.1,33.5,0.0,0.0,0.0,10.210526315789473
3041,8.3,22.8,3.9,1022.4,55.0,1.78,16.1,19.4,27.8,37.0,0.0,0.0,0.0,3.8250000000000006
3042,7.7,12.2,3.9,1027.9,67.0,0.0,16.1,12.6,24.1,29.4,0.0,0.0,0.0,3.858333333333333
3043,14.0,21.1,3.9,1016.7,51.0,0.0,15.9,20.6,35.2,48.2,0.0,0.0,0.0,8.905263157894737
3044,17.0,26.1,9.4,1004.4,74.0,0.0,15.9,16.9,29.4,40.7,0.0,1.0,0.0,7.5
3045,13.5,26.1,9.4,1000.3,66.0,0.25,15.6,12.8,25.9,42.4,0.0,0.0,0.0,4.216666666666667
3046,5.7,16.1,1.7,1002.9,51.0,6.1,15.9,36.5,59.4,85.2,1.0,0.0,0.0,3.394736842105264
3047,11.1,15.6,0.0,1006.4,75.0,0.0,15.1,23.7,42.4,63.0,0.0,0.0,0.0,4.391666666666667
3048,9.4,15.6,6.7,1000.9,48.0,3.81,16.1,25.4,40.7,53.5,0.0,0.0,0.0,3.7583333333333333
3049,5.1,8.3,3.0,1007.8,55.0,0.0,15.6,15.0,29.4,31.7,0.0,0.0,0.0,5.589473684210527
3050,9.1,14.4,5.6,1027.1,39.0,4.83,16.1,16.3,27.8,44.6,0.0,0.0,0.0,4.3090909090909095
3051,9.9,16.1,5.6,1026.9,47.0,0.0,16.1,12.0,22.2,44.2945648182152,0.0,0.0,0.0,5.633333333333333
3052,10.4,17.2,6.1,1029.4,45.0,0.0,16.1,9.6,22.2,27.8,0.0,0.0,0.0,6.2894736842105265
3053,18.6,26.7,9.4,1015.9,31.0,0.0,16.1,15.9,31.7,40.7,0.0,0.0,0.0,6.175
3054,14.9,20.6,10.6,1022.3,25.0,0.0,16.1,19.8,25.9,40.7,0.0,0.0,0.0,3.1500000000000004
3055,14.9,21.1,10.0,1020.5,38.0,0.0,16.1,15.2,25.9,37.0,0.0,0.0,0.0,8.272222222222222
3056,13.7,20.0,8.9,1015.7,50.0,0.0,16.1,12.0,24.1,44.2945648182152,0.0,0.0,0.0,7.416666666666665
3057,12.4,20.0,10.0,1008.3,77.0,4.83,14.2,17.4,35.2,42.4,0.0,1.0,0.0,7.983333333333332
3058,10.6,14.4,8.0,1012.0,65.0,2.79,16.1,14.6,25.9,29.4,0.0,0.0,0.0,4.415789473684211
3059,10.1,17.2,8.3,1022.7,67.0,0.0,14.2,13.5,20.6,25.9,0.0,0.0,0.0,2.2583333333333333
3060,10.3,16.1,7.0,1016.3,83.0,3.81,10.8,11.3,24.1,31.7,0.0,0.0,0.0,6.9250000000000025
3061,12.5,16.7,7.2,1012.0,88.0,18.54,10.9,13.5,29.4,40.7,0.0,0.0,0.0,4.022222222222221
3062,11.2,14.0,9.0,1008.5,92.0,4.57,12.6,16.1,24.1,44.2945648182152,0.0,0.0,0.0,2.983333333333333
3063,11.0,12.2,10.0,1006.8,95.0,0.0,16.1,11.1,14.8,44.2945648182152,0.0,0.0,0.0,3.65
3064,17.2,23.3,9.4,1014.0,33.0,2.03,16.1,18.3,42.4,51.9,0.0,0.0,0.0,8.678947368421053
3065,16.4,25.6,13.3,1013.1,81.0,0.0,13.4,10.6,22.2,27.8,0.0,0.0,0.0,12.609090909090908
3066,19.0,22.8,14.4,1007.1,67.0,6.35,15.9,12.6,46.5,64.8,0.0,0.0,0.0,4.409090909090909
3067,13.3,22.8,8.9,1006.8,52.0,0.0,16.1,28.5,38.9,55.4,0.0,0.0,0.0,1.38125
3068,16.1,21.7,12.8,1018.9,55.0,0.0,16.1,9.8,22.2,27.8,0.0,0.0,0.0,6.463636363636365
3069,18.0,25.6,13.3,1022.1,48.0,0.0,16.1,10.6,27.8,31.7,0.0,0.0,0.0,4.825
3070,16.9,25.6,13.9,1020.0,58.0,0.0,16.1,11.7,20.6,44.2945648182152,0.0,0.0,0.0,5.9
3071,23.6,32.2,15.6,1016.3,47.0,0.51,16.1,7.2,20.6,33.5,0.0,0.0,0.0,14.316666666666665
3072,27.9,33.3,15.6,1017.7,39.0,0.0,16.1,13.3,27.8,37.0,0.0,0.0,0.0,17.441666666666666
3073,24.8,33.3,12.8,1017.3,68.0,0.0,15.8,13.3,25.9,37.0,0.0,0.0,0.0,18.85789473684211
3074,24.8,30.0,20.6,1013.8,73.0,0.0,15.9,13.9,24.1,29.4,0.0,0.0,0.0,6.1090909090909085
3075,24.4,28.9,20.0,1017.1,58.0,0.0,15.9,12.4,22.2,27.8,0.0,0.0,0.0,6.241666666666666
3076,20.5,28.3,16.7,1020.1,71.0,0.0,16.1,17.0,24.1,37.0,0.0,0.0,0.0,6.447058823529412
3077,19.1,23.3,16.7,1017.9,81.0,0.0,14.8,11.7,18.3,44.2945648182152,0.0,0.0,0.0,5.966666666666666
3078,26.3,30.6,20.0,1000.5,47.0,0.0,16.1,16.9,33.5,55.4,0.0,0.0,0.0,5.691666666666666
3079,18.3,30.6,12.8,1002.3,58.0,0.25,15.1,24.1,35.2,51.9,0.0,0.0,0.0,3.0222222222222217
3080,17.6,23.3,12.8,1009.0,44.0,11.18,16.1,31.7,40.7,55.4,0.0,0.0,0.0,1.8363636363636369
3081,18.9,30.0,15.0,1009.2,51.0,0.0,16.1,31.3,53.5,59.4,0.0,0.0,0.0,0.9636363636363636
3082,20.6,27.2,15.0,1011.7,45.0,0.0,16.1,20.7,40.7,44.2945648182152,0.0,0.0,0.0,2.9470588235294133
3083,24.1,30.6,15.6,1013.3,38.0,0.0,15.6,11.5,25.9,37.0,0.0,0.0,0.0,6.81
3084,23.9,30.0,17.2,1025.0,51.0,0.0,16.1,13.9,27.8,44.2945648182152,0.0,0.0,0.0,6.808333333333334
3085,23.0,28.9,18.9,1021.2,63.0,0.0,16.1,12.8,24.1,31.7,0.0,0.0,0.0,8.422222222222222
3086,27.1,31.7,18.9,1009.5,45.0,0.0,16.1,18.5,37.0,48.2,0.0,0.0,0.0,6.6083333333333325
3087,22.9,29.4,18.3,1020.9,57.0,0.0,16.1,14.8,20.6,37.0,0.0,0.0,0.0,6.136363636363638
3088,24.3,30.0,18.3,1022.4,51.0,0.0,16.1,13.9,31.7,44.2945648182152,0.0,0.0,0.0,7.7333333333333325
3089,24.3,30.0,20.6,1018.5,54.0,0.0,16.1,18.3,37.0,46.5,0.0,0.0,0.0,7.408333333333334
3090,24.9,30.6,21.1,1014.6,66.0,0.0,15.8,15.6,29.4,42.4,0.0,1.0,0.0,6.241666666666666
3091,22.7,27.2,20.0,1013.8,59.0,7.11,15.6,21.3,31.7,42.4,0.0,1.0,0.0,4.1842105263157885
3092,24.1,27.8,20.0,1018.1,42.0,0.0,16.1,13.5,25.9,31.7,0.0,0.0,0.0,5.9250000000000025
3093,29.5,35.6,25.0,1008.2,62.0,0.0,16.1,13.5,25.9,33.5,0.0,0.0,0.0,13.958333333333336
3094,26.0,33.9,23.3,1008.1,78.0,0.51,15.6,12.0,24.1,44.2945648182152,0.0,0.0,0.0,9.694117647058825
3095,21.3,30.0,18.9,1010.6,78.0,0.25,15.8,16.7,22.2,27.8,0.0,0.0,0.0,2.65
3096,25.6,30.0,21.7,1017.8,67.0,0.0,16.1,16.3,31.7,37.0,0.0,0.0,0.0,4.333333333333334
3097,26.9,32.8,22.8,1012.9,76.0,0.0,16.1,14.4,50.0,85.2,0.0,1.0,0.0,10.62941176470588
3098,30.3,33.3,23.9,1010.3,58.0,12.7,16.1,11.9,25.9,37.0,0.0,0.0,0.0,11.390909090909092
3099,26.8,36.1,24.4,1017.4,51.0,3.05,16.1,20.2,29.4,42.4,0.0,0.0,0.0,3.1333333333333333
3100,25.5,31.1,21.7,1021.7,41.0,0.0,16.1,13.3,22.2,29.4,0.0,0.0,0.0,4.9944444444444445
3101,27.2,32.8,21.7,1020.2,50.0,0.0,16.1,15.4,29.4,42.4,0.0,0.0,0.0,8.216666666666667
3102,29.1,34.4,24.4,1013.0,61.0,0.51,14.5,15.2,31.7,48.2,0.0,1.0,0.0,9.725
3103,27.6,34.4,23.9,1011.5,64.0,19.56,16.1,15.4,25.9,38.9,0.0,0.0,0.0,4.927777777777779
3104,29.2,34.4,23.9,1013.0,47.0,0.0,16.1,12.2,20.6,44.2945648182152,0.0,0.0,0.0,6.15
3105,25.4,28.9,23.9,1015.8,83.0,4.57,15.4,15.0,24.1,27.8,0.0,0.0,0.0,6.383333333333334
3106,23.4,28.3,21.7,1016.9,80.0,14.48,15.6,19.3,27.8,37.0,0.0,1.0,0.0,5.782352941176471
3107,23.4,26.7,21.7,1018.5,68.0,0.0,16.1,19.4,31.7,44.6,0.0,0.0,0.0,5.763636363636365
3108,23.4,27.2,20.0,1020.8,62.0,0.0,16.1,13.9,20.6,31.7,0.0,0.0,0.0,5.236363636363637
3109,27.5,32.8,23.3,1009.7,49.0,0.0,16.1,17.0,25.9,35.2,0.0,0.0,0.0,4.126315789473685
3110,27.0,31.7,23.3,1015.6,48.0,0.0,16.1,13.0,20.6,44.2945648182152,0.0,0.0,0.0,5.991666666666666
3111,27.1,31.7,23.9,1021.1,53.0,0.0,16.1,12.0,29.4,37.0,0.0,0.0,0.0,7.1000000000000005
3112,31.8,36.7,24.4,1011.7,63.0,1.78,16.1,13.0,27.8,44.2945648182152,0.0,0.0,0.0,11.194444444444445
3113,32.6,36.1,27.8,1012.7,55.0,0.0,16.1,15.9,31.7,53.5,0.0,1.0,0.0,5.209090909090909
3114,29.2,36.7,25.6,1019.0,62.0,0.25,15.9,10.4,22.2,25.9,0.0,1.0,0.0,5.118181818181818
3115,27.6,31.7,23.9,1013.3,63.0,0.0,16.1,12.2,18.3,44.2945648182152,0.0,0.0,0.0,8.15263157894737
3116,26.1,31.7,23.9,1013.1,74.0,0.51,16.1,11.7,24.1,44.2945648182152,0.0,0.0,0.0,6.883333333333333
3117,27.1,31.7,23.9,1011.0,70.0,3.05,16.1,18.0,31.7,44.6,0.0,0.0,0.0,3.891666666666667
3118,25.9,31.7,21.7,1019.2,60.0,0.0,16.1,19.6,31.7,42.4,0.0,0.0,0.0,8.473684210526317
3119,28.7,32.8,22.8,1015.1,63.0,0.25,16.1,16.1,29.4,35.2,0.0,0.0,0.0,8.458333333333334
3120,28.0,32.8,24.4,1020.3,48.0,0.0,16.1,15.2,20.6,44.2945648182152,0.0,0.0,0.0,5.466666666666666
3121,26.9,32.2,22.2,1015.0,66.0,0.0,16.1,13.9,22.2,44.2945648182152,0.0,0.0,0.0,8.994444444444447
3122,24.9,32.2,22.8,1010.8,72.0,0.76,15.6,10.4,20.6,33.5,0.0,0.0,0.0,10.783333333333335
3123,23.9,28.3,20.0,1016.1,55.0,7.87,16.1,17.0,25.9,31.7,0.0,0.0,0.0,2.24
3124,23.1,28.3,20.0,1020.6,61.0,0.0,15.9,20.0,29.4,44.2945648182152,0.0,0.0,0.0,4.711764705882351
3125,25.1,30.0,22.0,1014.7,71.0,0.25,15.8,20.7,25.9,40.7,0.0,0.0,0.0,4.836363636363637
3126,26.1,31.1,22.2,1012.4,71.0,0.0,16.1,11.1,22.2,27.8,0.0,0.0,0.0,11.67272727272727
3127,30.3,33.9,22.8,1011.0,58.0,0.0,16.1,13.9,22.2,31.7,0.0,0.0,0.0,10.7
3128,22.9,27.8,17.8,1022.3,60.0,0.0,16.1,14.3,27.8,33.5,0.0,0.0,0.0,4.0
3129,25.6,33.3,20.0,1018.0,55.0,0.0,15.6,15.7,38.9,66.5,0.0,1.0,0.0,7.481818181818182
3130,21.3,33.3,17.2,1022.6,49.0,9.4,16.1,19.1,29.4,40.7,0.0,0.0,0.0,2.3176470588235296
3131,24.0,29.4,22.2,1016.5,84.0,7.87,14.5,10.9,22.2,35.2,0.0,0.0,0.0,4.858333333333333
3132,24.1,28.3,21.7,1018.7,76.0,11.94,16.1,9.4,14.8,44.2945648182152,0.0,0.0,0.0,5.724999999999999
3133,25.4,28.9,22.8,1020.3,56.0,0.0,16.1,7.4,16.5,44.2945648182152,0.0,0.0,0.0,7.3000000000000025
3134,17.9,22.2,14.4,1021.1,41.0,5.08,16.1,12.6,22.2,27.8,0.0,0.0,0.0,2.2636363636363646
3135,18.7,22.8,13.9,1021.0,46.0,0.0,15.9,13.3,27.8,42.4,0.0,0.0,0.0,2.7454545454545456
3136,21.4,24.4,13.9,1013.6,66.0,3.81,15.6,15.6,27.8,35.2,0.0,0.0,0.0,6.252631578947367
3137,15.8,17.8,14.0,1022.7,87.0,9.91,12.4,23.5,35.2,42.4,0.0,0.0,0.0,1.0333333333333334
3138,15.9,18.0,14.0,1019.3,85.0,0.0,14.5,15.0,31.7,44.2945648182152,0.0,0.0,0.0,4.008333333333334
3139,19.1,22.2,14.4,1016.2,75.0,0.0,15.3,9.1,16.5,44.2945648182152,0.0,0.0,0.0,9.926315789473684
3140,18.8,25.0,15.0,1025.0,68.0,0.0,14.6,9.8,18.3,44.2945648182152,0.0,0.0,0.0,8.725
3141,18.3,25.0,15.6,1019.9,82.0,0.0,15.8,9.6,14.8,44.2945648182152,0.0,0.0,0.0,6.416666666666668
3142,16.3,20.6,12.2,1015.5,78.0,7.62,14.2,20.7,35.2,50.0,0.0,0.0,0.0,2.5526315789473686
3143,16.9,21.1,13.3,1019.7,76.0,0.0,15.8,10.0,22.2,27.8,0.0,0.0,0.0,7.283333333333331
3144,14.1,21.1,10.0,1024.9,51.0,0.0,16.1,18.3,33.5,40.7,0.0,0.0,0.0,3.083333333333333
3145,14.1,18.9,9.4,1028.9,52.0,0.0,16.1,10.4,18.3,44.2945648182152,0.0,0.0,0.0,5.0
3146,25.1,30.0,20.0,1013.0,59.0,0.0,16.1,15.9,24.1,44.2945648182152,0.0,0.0,0.0,8.090909090909092
3147,20.2,30.0,17.2,1019.4,62.0,0.0,16.1,16.5,25.9,44.2945648182152,0.0,0.0,0.0,6.69
3148,20.8,22.8,17.2,1008.5,87.0,0.0,12.1,13.7,22.2,33.5,0.0,0.0,0.0,4.916666666666668
3149,10.5,17.8,8.9,1021.7,50.0,0.0,16.1,26.9,38.9,53.5,0.0,0.0,0.0,3.8833333333333333
3150,8.4,12.8,5.0,1028.5,46.0,0.0,16.1,20.9,29.4,42.4,0.0,0.0,0.0,2.7727272727272725
3151,7.6,13.9,5.0,1029.0,60.0,0.0,15.0,18.3,24.1,37.0,0.0,0.0,0.0,4.594736842105264
3152,11.7,15.6,8.3,1019.0,57.0,19.3,16.1,19.8,35.2,48.2,0.0,0.0,0.0,2.9416666666666664
3153,10.4,16.1,6.7,1026.8,62.0,0.0,16.1,11.5,20.6,44.2945648182152,0.0,0.0,0.0,5.458333333333332
3154,16.2,22.2,6.7,1024.0,65.0,0.0,16.1,13.1,20.6,44.2945648182152,0.0,0.0,0.0,11.110526315789473
3155,19.3,23.3,16.7,1015.0,67.0,0.0,14.5,13.7,35.2,46.5,0.0,0.0,0.0,12.909090909090908
3156,9.4,15.6,6.1,1029.8,45.0,0.0,16.1,18.5,25.9,38.9,0.0,0.0,0.0,3.872727272727272
3157,13.4,21.1,6.1,1022.5,40.0,0.0,16.1,6.5,14.8,44.2945648182152,0.0,0.0,0.0,9.394444444444442
3158,15.2,21.1,8.3,1011.2,53.0,0.0,15.3,9.3,29.4,38.9,0.0,0.0,0.0,12.563636363636364
3159,11.1,17.8,4.4,1020.2,33.0,0.0,16.1,15.0,25.9,37.0,0.0,0.0,0.0,6.933333333333334
3160,13.7,17.8,6.1,1016.9,25.0,0.0,16.1,11.7,25.9,44.2945648182152,0.0,0.0,0.0,10.63684210526316
3161,11.9,15.6,9.0,1012.9,61.0,4.32,12.9,16.3,33.5,46.5,0.0,1.0,0.0,7.416666666666668
3162,12.8,19.4,8.9,1013.7,66.0,0.0,16.1,10.0,22.2,44.2945648182152,0.0,0.0,0.0,8.325
3163,6.8,16.7,2.8,1001.2,67.0,13.21,15.1,31.5,42.4,66.5,0.0,0.0,0.0,1.7473684210526317
3164,4.8,6.7,2.8,1003.6,44.0,8.64,15.9,38.9,48.2,74.1,1.0,0.0,0.0,3.3833333333333333
3165,10.1,13.3,5.0,1023.1,78.0,0.51,15.3,7.6,14.8,44.2945648182152,0.0,0.0,0.0,16.316666666666666
3166,10.0,13.3,8.3,1019.3,70.0,0.25,15.0,14.6,29.4,38.9,0.0,0.0,0.0,8.384210526315789
3167,7.8,11.1,6.1,1018.6,59.0,0.0,16.1,23.2,29.4,37.0,0.0,0.0,0.0,4.433333333333334
3168,12.1,16.1,10.0,1004.2,68.0,25.65,11.6,23.5,42.4,53.5,0.0,0.0,0.0,4.691666666666666
3169,8.5,13.9,6.1,1011.1,47.0,1.27,16.1,26.5,35.2,48.2,0.0,0.0,0.0,5.015789473684211
3170,8.0,11.7,6.1,1015.0,50.0,0.0,16.1,29.6,46.5,59.4,0.0,0.0,0.0,4.641666666666668
3171,6.5,8.3,5.0,1014.3,79.0,10.41,13.2,15.9,27.8,44.2945648182152,0.0,0.0,0.0,9.136363636363637
3172,7.0,8.3,5.0,1014.7,51.0,1.52,16.1,13.9,33.5,40.7,0.0,0.0,0.0,10.133333333333333
3173,3.1,7.2,1.1,1017.8,44.0,0.0,16.1,29.4,42.4,55.4,0.0,0.0,0.0,6.0500000000000025
3174,5.6,8.9,1.7,1018.6,51.0,2.03,16.1,16.5,27.8,37.0,0.0,0.0,0.0,10.70909090909091
3175,5.4,7.2,3.9,1015.4,48.0,0.0,16.1,17.2,31.7,40.7,0.0,0.0,0.0,11.727777777777774
3176,-0.7,6.7,-5.0,1012.5,33.0,0.0,16.1,34.1,51.9,75.9,0.0,0.0,0.0,7.0636363636363635
3177,-0.7,4.4,-3.9,1035.7,43.0,0.25,16.1,21.7,29.4,38.9,0.0,0.0,0.0,6.119999999999999
3178,-2.6,2.2,-5.0,1035.1,40.0,0.0,16.1,10.6,16.5,44.2945648182152,0.0,0.0,0.0,9.472222222222221
3179,2.4,5.6,-5.0,1021.7,45.0,0.0,16.1,13.1,24.1,37.0,0.0,0.0,0.0,15.616666666666665
3180,7.5,10.6,4.4,1028.3,58.0,12.95,16.1,17.4,31.7,44.2945648182152,0.0,0.0,0.0,7.275000000000001
3181,3.8,10.6,1.1,1037.5,62.0,0.0,15.6,18.5,24.1,31.7,0.0,0.0,0.0,6.205263157894738
3182,13.3,16.7,1.1,1013.2,69.0,0.0,14.6,23.2,33.5,53.5,0.0,0.0,0.0,7.5166666666666675
3183,2.3,2.8,1.7,1014.0,53.0,0.0,16.1,22.4,29.4,44.6,0.0,0.0,0.0,6.666666666666668
3184,8.0,9.4,1.1,1017.5,42.0,0.0,16.1,19.3,31.7,42.4,0.0,0.0,0.0,10.629411764705884
3185,4.4,9.4,3.3,1030.8,68.0,0.0,14.5,14.8,29.4,44.2945648182152,1.0,0.0,0.0,9.925
3186,5.6,8.3,3.3,1019.2,89.0,5.59,7.2,30.0,35.2,46.5,0.0,0.0,0.0,4.591666666666666
3187,-3.7,1.7,-5.6,1024.3,57.0,4.83,10.1,20.7,35.2,50.0,1.0,0.0,1.0,9.652941176470586
3188,-5.2,-2.2,-7.2,1024.8,55.0,0.25,14.3,28.7,37.0,51.9,1.0,0.0,0.0,9.2
3189,-6.3,-2.8,-8.3,1037.8,49.0,0.0,16.1,19.1,37.0,50.0,0.0,0.0,0.0,8.933333333333332
3190,12.1,20.0,3.3,1024.7,54.0,1.27,16.1,26.3,40.7,50.0,0.0,0.0,0.0,7.1444444444444475
3191,0.1,3.3,-1.7,1037.8,52.0,0.0,13.7,14.6,29.4,40.7,1.0,0.0,0.0,7.416666666666668
3192,1.8,5.0,-1.7,1027.0,65.0,2.54,14.2,13.1,22.2,44.2945648182152,1.0,0.0,0.0,10.58181818181818
3193,6.7,10.0,3.9,1016.5,71.0,2.79,15.9,11.3,22.2,44.2945648182152,0.0,0.0,0.0,7.152631578947368
3194,6.2,10.0,5.0,1015.9,67.0,0.0,15.6,12.2,18.3,44.2945648182152,0.0,0.0,0.0,8.516666666666666
3195,7.7,11.0,5.0,1011.6,82.0,1.78,9.8,11.1,16.5,44.2945648182152,0.0,0.0,0.0,14.800000000000002
3196,5.8,10.0,3.3,1001.5,63.0,15.49,16.1,27.6,37.0,50.0,0.0,0.0,0.0,6.133333333333333
3197,10.0,13.9,3.9,998.1,56.0,0.0,15.9,14.8,40.7,61.1,0.0,0.0,0.0,9.07272727272727
3198,6.5,13.9,5.6,1002.2,46.0,0.51,16.1,29.1,40.7,64.8,0.0,0.0,0.0,4.83
3199,-0.6,3.3,-2.2,1013.3,52.0,0.0,12.7,15.9,27.8,35.2,1.0,0.0,0.0,8.582352941176472
3200,5.1,9.4,-2.2,1011.9,55.0,1.52,16.1,18.7,33.5,46.5,0.0,0.0,0.0,8.655555555555555
3201,5.3,9.4,1.1,1017.3,47.0,0.0,16.1,21.7,40.7,48.2,0.0,0.0,0.0,7.1400000000000015
3202,0.3,7.8,-2.2,1021.9,43.0,0.0,16.1,19.4,25.9,37.0,0.0,0.0,0.0,7.025
3203,4.4,7.2,3.0,1014.0,81.0,1.02,10.9,16.3,33.5,35.2,0.0,0.0,0.0,14.763636363636362
3204,8.2,16.7,3.3,1003.3,74.0,5.33,8.0,13.1,20.6,37.0,0.0,0.0,1.0,11.78181818181818
3205,2.3,16.7,-4.4,1003.8,66.0,3.81,8.9,27.8,48.2,66.5,1.0,0.0,1.0,5.010526315789472
3206,3.4,5.6,0.0,1006.4,61.0,10.41,15.3,38.3,66.5,96.5,0.0,0.0,0.0,5.966666666666666
3207,1.4,5.6,-0.6,1013.3,53.0,0.25,16.1,21.5,44.6,59.4,0.0,0.0,0.0,8.133333333333333
3208,4.9,10.0,-0.6,1000.8,65.0,0.0,15.8,12.0,38.9,51.9,0.0,0.0,0.0,12.173684210526314
3209,15.8,18.9,13.3,1007.1,36.0,0.0,16.1,16.9,24.1,35.2,0.0,0.0,0.0,10.991666666666667
3210,10.8,18.9,7.2,1018.6,40.0,0.0,16.1,18.3,27.8,40.7,0.0,0.0,0.0,5.766666666666668
3211,5.6,12.8,2.2,1027.0,40.0,0.0,16.1,16.3,24.1,40.7,0.0,0.0,0.0,5.847368421052632
3212,13.9,21.1,9.4,1007.7,85.0,0.0,11.1,15.7,38.9,51.9,0.0,1.0,1.0,4.418181818181818
3213,6.9,18.3,3.9,1011.3,48.0,8.13,15.4,30.6,46.5,64.8,0.0,1.0,0.0,5.181818181818183
3214,6.6,12.2,2.8,1026.9,39.0,0.0,16.1,17.6,27.8,40.7,0.0,0.0,0.0,9.727777777777778
3215,14.2,21.7,6.7,1008.0,82.0,0.0,13.7,12.0,24.1,42.4,0.0,1.0,0.0,8.881818181818181
3216,12.8,21.7,6.1,1002.1,39.0,3.05,16.1,37.0,55.4,83.5,0.0,0.0,0.0,4.883333333333333
3217,2.8,6.1,0.0,1021.2,34.0,0.0,16.1,28.2,38.9,59.4,0.0,0.0,0.0,5.463636363636364
3218,8.1,11.7,-2.2,1026.6,67.0,0.0,15.1,14.3,20.6,31.7,0.0,0.0,0.0,12.0
3219,12.1,16.7,6.1,1015.1,52.0,4.06,15.8,19.1,42.4,53.5,0.0,0.0,0.0,6.305555555555558
3220,14.7,18.3,9.4,1013.4,20.0,1.52,16.1,27.6,46.5,66.5,0.0,0.0,0.0,4.869999999999999
3221,-2.0,2.8,-5.6,1030.6,37.0,0.0,16.1,16.9,29.4,40.7,0.0,0.0,0.0,6.383333333333333
3222,0.1,2.8,-5.0,1011.1,77.0,8.13,5.6,36.1,57.6,79.5,1.0,0.0,1.0,4.6375
3223,-3.3,1.1,-5.0,1001.2,55.0,18.03,15.1,31.7,46.5,66.5,1.0,0.0,0.0,4.9
3224,4.7,8.9,1.1,1021.1,54.0,1.78,16.1,24.1,38.9,46.5,0.0,0.0,0.0,4.166666666666667
3225,6.7,12.2,2.2,1019.3,33.0,0.0,16.1,18.5,25.9,37.0,0.0,0.0,0.0,5.911111111111111
3226,10.3,16.7,2.8,1013.0,37.0,0.0,16.1,11.9,27.8,33.5,0.0,0.0,0.0,9.266666666666667
3227,12.3,14.4,3.3,1020.9,51.0,0.0,16.1,12.8,24.1,44.2945648182152,0.0,0.0,0.0,14.866666666666665
3228,5.7,13.9,3.9,1029.9,73.0,2.54,16.1,22.6,31.7,44.2945648182152,0.0,0.0,0.0,6.9263157894736835
3229,5.7,10.0,3.9,1020.8,87.0,0.51,6.8,15.6,24.1,44.2945648182152,0.0,0.0,1.0,9.316666666666666
3230,6.1,7.8,4.0,1017.8,73.0,8.38,9.0,19.4,33.5,44.6,0.0,0.0,0.0,1.9909090909090912
3231,5.7,8.9,3.9,1008.6,76.0,45.21,11.3,31.9,46.5,64.8,0.0,0.0,0.0,2.589473684210526
3232,10.3,17.2,6.1,1018.0,47.0,0.25,16.1,18.0,35.2,38.9,0.0,0.0,0.0,3.8538461538461535
3233,13.3,16.7,8.9,1017.9,40.0,0.0,16.1,14.1,29.4,31.7,0.0,0.0,0.0,7.215384615384615
3234,10.1,12.2,6.1,993.3,60.0,21.08,16.1,24.4,48.2,68.3,0.0,0.0,0.0,2.678947368421053
3235,8.6,14.4,5.6,1007.0,40.0,0.0,16.1,29.6,38.9,64.8,0.0,0.0,0.0,2.733333333333333
3236,12.4,20.0,5.6,1018.7,31.0,0.0,16.1,16.3,29.4,38.9,0.0,0.0,0.0,5.099999999999999
3237,14.7,25.0,10.0,1025.7,41.0,0.76,16.1,18.1,31.7,40.7,0.0,0.0,0.0,3.4631578947368427
3238,14.0,18.9,10.0,1028.2,32.0,0.0,16.1,13.1,22.2,44.2945648182152,0.0,0.0,0.0,4.0
3239,14.0,18.9,10.0,1027.3,46.0,0.0,16.1,15.6,29.4,38.9,0.0,0.0,0.0,5.115384615384615
3240,10.0,18.3,7.8,1032.0,63.0,0.0,16.1,20.4,27.8,38.9,0.0,0.0,0.0,4.14
3241,12.4,18.9,7.8,1020.5,76.0,4.83,13.8,12.4,20.6,33.5,0.0,0.0,0.0,7.55
3242,11.3,18.9,9.4,1014.6,83.0,7.62,12.1,20.7,29.4,44.2945648182152,0.0,0.0,1.0,3.2363636363636363
3243,11.6,15.0,8.9,1018.1,85.0,1.78,14.6,30.2,50.0,61.1,0.0,0.0,0.0,2.317647058823529
3244,12.9,16.7,10.0,1009.3,90.0,18.54,7.1,22.0,44.6,51.9,0.0,0.0,0.0,4.581818181818182
3245,16.7,20.6,11.7,1011.4,82.0,3.3,8.2,9.4,27.8,31.7,0.0,0.0,1.0,6.833333333333332
3246,13.3,22.8,10.0,1015.2,75.0,0.0,10.0,17.2,27.8,40.7,0.0,0.0,0.0,7.136842105263157
3247,21.4,25.6,10.0,1002.7,55.0,0.0,16.1,23.9,50.0,68.3,0.0,0.0,0.0,5.025
3248,17.9,25.6,16.1,1010.4,34.0,0.0,16.1,26.1,38.9,48.2,0.0,0.0,0.0,2.7538461538461547
3249,14.6,16.1,13.3,998.0,65.0,0.0,16.1,20.7,25.9,42.4,0.0,0.0,0.0,2.29375
3250,11.9,16.7,8.9,1010.2,45.0,0.0,16.1,23.2,37.0,46.5,0.0,0.0,0.0,2.6100000000000003
3251,13.1,17.8,8.9,1013.8,46.0,0.0,16.1,17.0,29.4,33.5,0.0,0.0,0.0,4.588888888888889
3252,11.8,13.3,8.9,1013.2,75.0,3.3,12.1,20.6,42.4,53.5,0.0,0.0,0.0,1.6411764705882357
